user_id,average_tweets_daily,average_retweets_daily,average_hashtags,average_urls,average_followers,right_partiality,left_partiality,polarity,subjectivity,average_tweet_size,label,date
WONDERHANN,0.4876632801161103,0.14078374455732948,0.5242494226327945,0.4942263279445728,49.79214780600462,0.018475750577367205,0.020785219399538105,0.13596574072685505,0.40092872042208066,77.06235565819861,RightTroll,2015-11-17 00:00:00
WORLDNEWSPOLI,116.40728476821192,0.0,0.006514009387000427,1.884852794766036,3049.1344616697484,0.04349310197695918,0.118133978096999,0.01755572836027152,0.2693871506583567,113.35369079789504,RightTroll,2017-01-01 00:00:00
WORLDOFHASHTAGS,0.5612104539202201,32.07152682255846,1.0434159500927331,0.229345810150059,5845.080509189007,0.01546956668352723,0.023773394031360646,0.03545986366313372,0.25799229730068535,74.14188163884674,HashtagGamer,2016-01-10 00:00:00
XDWILLIE,0.6490566037735849,0.9471698113207547,1.5271867612293144,0.6382978723404256,405.3333333333333,0.0425531914893617,0.15839243498817968,0.04765899169563472,0.253850878785867,104.67612293144208,RightTroll,2016-01-10 00:00:00
YAELTROUBLE,1.4707446808510638,0.40691489361702127,0.3314447592067989,0.34277620396600567,197.81728045325778,0.014164305949008499,0.015580736543909348,0.10366712224272423,0.3614165851984549,66.93626062322946,HashtagGamer,2015-01-10 00:00:00
YOUJUSTCTRLC,0.4,5.944347826086957,0.3399122807017544,0.8138706140350878,2644.2541118421054,0.03262061403508772,0.04057017543859649,0.08301118530859815,0.3247419568851273,102.36924342105263,LeftTroll,2017-01-01 00:00:00
YOURLOVELYCAROL,0.056338028169014086,0.15492957746478872,1.3333333333333333,1.0,54.93333333333333,0.06666666666666667,0.0,0.15626984126984128,0.364047619047619,90.8,RightTroll,2015-10-14 00:00:00
ZHI_YUE_,0.1440677966101695,0.046610169491525424,1.6444444444444444,0.13333333333333333,73.17777777777778,0.08888888888888889,0.0,0.037923280423280414,0.27310846560846563,81.2,RightTroll,2016-01-29 00:00:00
ZION_FRAZIER,0.41836734693877553,0.23469387755102042,2.1875,0.0625,57.25,0.109375,0.15625,0.021328519570707066,0.21180555555555558,86.140625,RightTroll,2016-01-29 00:00:00
ZOLLIELEMON,0.5321100917431193,0.3577981651376147,1.422680412371134,0.26804123711340205,98.4639175257732,0.030927835051546393,0.09278350515463918,0.08429787566385503,0.29993787283735734,87.05154639175258,RightTroll,2016-01-29 00:00:00
10_GOP,6.410256410256411,3.128205128205128,0.29838709677419356,0.6881720430107527,7044.306451612903,0.03494623655913978,0.1586021505376344,0.09118349959789812,0.3563442776110787,109.54301075268818,RightTroll,2017-10-01 00:00:00
1D_NICOLE_,0.22580645161290322,0.010752688172043012,0.29545454545454547,0.3181818181818182,51.47727272727273,0.022727272727272728,0.0,0.09169118641774893,0.3564420995670996,59.86363636363637,Fearmonger,2015-11-26 00:00:00
1ERIK_LEE,0.0,2.0,2.0,0.5,74.0,0.0,0.0,0.008333333333333338,0.2583333333333333,109.0,RightTroll,2015-09-23 00:00:00
2NDHALFONION,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13865740740740742,0.42546296296296293,81.0,RightTroll,2017-01-23 00:00:00
4EVER_SUSAN,0.3904761904761905,0.20952380952380953,1.5873015873015872,0.30158730158730157,57.77777777777778,0.06349206349206349,0.15873015873015872,-0.01697218070729976,0.3204469868755583,91.46031746031746,RightTroll,2015-12-13 00:00:00
4MYSQUAD,8.498973305954825,1.4250513347022586,1.6114214773432651,0.7587419822056694,1159.0368301262156,0.025450031036623216,0.06807366025243121,0.03118455969241486,0.3003740081399994,92.5011380095179,LeftTroll,2016-01-10 00:00:00
AAASSSSSHHH,0.391025641025641,0.0641025641025641,2.084507042253521,0.43661971830985913,40.225352112676056,0.04225352112676056,0.0,0.0722051969939294,0.3979750296651705,83.50704225352112,Fearmonger,2015-10-24 00:00:00
AANTIRACIST,0.3556851311953353,3.294460641399417,0.6749201277955271,0.9105431309904153,748.0063897763579,0.034345047923322686,0.039936102236421724,0.06810479626072882,0.29284011825944734,103.98722044728434,LeftTroll,2016-01-11 00:00:00
AARONALLENALL,0.015544041450777202,0.07772020725388601,2.1666666666666665,0.9444444444444444,51.333333333333336,0.0,0.0,0.04085648148148148,0.3012731481481482,83.5,Fearmonger,2015-11-26 00:00:00
AARON_M1TCHELL,2.0,2.0,2.0,1.25,0.0,0.0,0.0,-0.0625,0.025,72.5,Fearmonger,2017-02-13 00:00:00
ABBYLOPTRT,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.19583333333333333,0.6,116.0,RightTroll,2017-07-23 00:00:00
ABELLABAB,13.333333333333334,0.0,1.625,0.0,56.6,0.075,0.075,-0.03530242153679654,0.24301393398268395,87.1,LeftTroll,2015-08-11 00:00:00
ABIGAILSSILK,0.8776758409785933,0.8695208970438328,0.8698949824970829,0.23803967327887982,1027.1213535589266,0.012252042007001166,0.01633605600933489,0.06663460812009984,0.28536066951761235,70.56417736289382,HashtagGamer,2017-01-10 00:00:00
ABIISSROSB,48.266666666666666,1.7333333333333334,1.2346666666666666,1.528,610.024,0.04,0.09466666666666666,-0.01129329104537438,0.2922865616482283,113.17333333333333,RightTroll,2017-08-11 00:00:00
ABISADMASST,7.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.15616883116883115,0.40746753246753237,108.71428571428571,RightTroll,2017-07-22 00:00:00
ABMERRLINS,44.25,0.0,0.007532956685499058,2.0,0.711864406779661,0.022598870056497175,0.12617702448210924,0.014604983238016431,0.3477950340097232,110.48587570621469,RightTroll,2017-07-25 00:00:00
ABOUTPOLIT,0.043478260869565216,3.0869565217391304,0.2361111111111111,1.3472222222222223,2.0277777777777777,0.06944444444444445,0.1388888888888889,0.056872544893378243,0.26171643267997435,115.26388888888889,LeftTroll,2016-07-11 00:00:00
ACAB_ZONE,1.8716216216216217,0.013513513513513514,0.8530465949820788,1.6989247311827957,1170.9068100358422,0.03942652329749104,0.017921146953405017,-0.025714874034766504,0.29505135197339494,120.55197132616487,LeftTroll,2016-01-10 00:00:00
ACAPARELLA,46.54545454545455,4.2727272727272725,0.8193202146690519,1.70304114490161,16.262969588550984,0.03398926654740608,0.13416815742397137,-0.016965386572944708,0.2811768571652293,113.68157423971377,RightTroll,2017-08-11 00:00:00
ACEJINEV,0.47780126849894294,6.1395348837209305,0.7097444089456869,0.8886581469648562,807.0132587859425,0.027955271565495207,0.03194888178913738,0.07877105258015556,0.30644710868205277,103.30607028753994,LeftTroll,2017-01-01 00:00:00
ADALESTRTM,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.1958333333333333,0.6,116.0,RightTroll,2017-07-23 00:00:00
ADAMCHAPMANJR,0.7922535211267606,4.485915492957746,0.8712474983322215,0.9252835223482322,749.3575717144763,0.018679119412941963,0.04336224149432955,0.06658604362133277,0.27104276387882126,104.91394262841895,LeftTroll,2016-01-11 00:00:00
ADAM_MATHISSS,0.1258741258741259,0.1888111888111888,1.1555555555555554,0.5777777777777777,89.68888888888888,0.022222222222222223,0.06666666666666667,0.1129993076223545,0.26942496392496396,87.88888888888889,RightTroll,2016-01-29 00:00:00
ADDIE_HOL,0.8596491228070176,0.011695906432748537,0.1342281879194631,0.3959731543624161,54.14093959731544,0.026845637583892617,0.0,0.11644712142195363,0.43349224104257655,55.080536912751676,RightTroll,2015-11-11 00:00:00
ADELE_BROCK,0.4393939393939394,0.03787878787878788,0.7857142857142857,0.2619047619047619,57.507936507936506,0.05555555555555555,0.09523809523809523,0.10089316134703039,0.3962160007100483,74.03968253968254,RightTroll,2016-01-29 00:00:00
ADELIINESTRT,7.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.15616883116883115,0.40746753246753237,108.71428571428571,RightTroll,2017-07-22 00:00:00
ADELISTRTT,7.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.15616883116883115,0.40746753246753237,108.71428571428571,RightTroll,2017-07-22 00:00:00
ADKEZLATE,0.1323529411764706,0.5147058823529411,0.9545454545454546,0.29545454545454547,332.7386363636364,0.011363636363636364,0.09090909090909091,0.04079387626262626,0.24156881313131312,64.51136363636364,HashtagGamer,2015-10-12 00:00:00
ADLEESTTT,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.19583333333333333,0.6000000000000001,116.0,RightTroll,2017-07-23 00:00:00
ADLEESWOD,6.0,0.0,0.0,2.0,0.0,0.16666666666666666,0.0,0.19053030303030302,0.4670454545454545,107.5,RightTroll,2017-07-22 00:00:00
ADNNELSTR,402.2,3.8666666666666667,0.42012805779018225,1.480380889837465,182.04892464291578,0.07420784764406502,0.08635692004596947,0.02005062256632196,0.3164583243999596,131.62255787227056,RightTroll,2017-08-11 00:00:00
ADRGREERR,0.6102841677943166,1.9566982408660352,0.731681602530311,0.7754348972061149,470.4470216130733,0.028993147074327884,0.03690036900369004,0.07061503791974962,0.2895105489943392,97.58618871903005,LeftTroll,2016-01-01 00:00:00
ADRIANAMFTTT,0.3735632183908046,0.19540229885057472,2.1414141414141414,0.494949494949495,47.80808080808081,0.030303030303030304,0.04040404040404041,0.034123121547363966,0.34363508825630035,85.9090909090909,RightTroll,2016-01-29 00:00:00
ADRIASNSS,34.666666666666664,2.0,1.0484848484848486,1.2363636363636363,414.55757575757576,0.045454545454545456,0.11515151515151516,0.01856521655953474,0.3156511580450974,128.0121212121212,RightTroll,2017-08-11 00:00:00
ADRIENNE_GG,1.561965811965812,1.5363247863247864,0.7644827586206897,0.2986206896551724,1900.05,0.018275862068965518,0.020689655172413793,0.07221378744579175,0.30224575753429206,72.62275862068965,HashtagGamer,2015-01-11 00:00:00
ADRI_LOW_R,0.21634615384615385,0.038461538461538464,0.22641509433962265,0.5094339622641509,66.79245283018868,0.03773584905660377,0.09433962264150944,0.20680535561136978,0.4776115603474095,69.54716981132076,LeftTroll,2015-12-06 00:00:00
AESPARZZA,0.12,0.0,0.7777777777777778,0.1111111111111111,50.77777777777778,0.0,0.0,-0.15555555555555556,0.20555555555555557,47.44444444444444,HashtagGamer,2015-05-19 00:00:00
AFEELIUTR,64.0,1.7619047619047619,2.0050687907313542,1.434467776973208,651.0419985517741,0.04779145546705286,0.10861694424330195,0.010568238933723636,0.3260593469608676,123.12382331643737,RightTroll,2017-07-29 00:00:00
AFIFYAMIRA1,0.26595744680851063,0.1702127659574468,0.3902439024390244,0.975609756097561,81.52439024390245,0.06097560975609756,0.024390243902439025,0.2896131392320416,0.3984280539920784,85.65853658536585,LeftTroll,2016-01-10 00:00:00
AFUCKINSIDE,0.2972972972972973,0.9459459459459459,0.9130434782608695,0.2608695652173913,456.6304347826087,0.021739130434782608,0.021739130434782608,0.007317546583850932,0.32645502645502644,75.17391304347827,HashtagGamer,2015-10-10 00:00:00
AGNESGRHM,0.07241379310344828,0.4724137931034483,0.9556962025316456,0.2974683544303797,549.8544303797469,0.0189873417721519,0.02531645569620253,0.04199345397921346,0.24484939989686824,77.32278481012658,HashtagGamer,2016-01-25 00:00:00
AGNESMLTRT,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.19583333333333333,0.6000000000000001,116.0,RightTroll,2017-07-23 00:00:00
AGNESSTRYT,6.0,0.0,0.0,2.0,0.0,0.16666666666666666,0.0,0.11875000000000001,0.3541666666666667,107.33333333333333,RightTroll,2017-07-22 00:00:00
AHOGAN_AM,0.2896174863387978,0.04371584699453552,1.4918032786885247,0.18032786885245902,65.63934426229508,0.0,0.04918032786885246,-0.04724759302628156,0.24125943273484257,82.88524590163935,LeftTroll,2015-11-11 00:00:00
AIDEN7757,1.5084745762711864,2.2953995157384988,0.8481858688733291,0.27052832590706555,1551.127943984723,0.019096117122851686,0.020369191597708464,0.05672869701830726,0.279896141204839,74.1928707829408,HashtagGamer,2017-01-10 00:00:00
ALANISSTRS,108.22222222222223,14.444444444444445,0.519927536231884,0.8795289855072463,4.4393115942028984,0.049818840579710144,0.08423913043478261,0.008685378576569699,0.35466526603596354,123.0588768115942,RightTroll,2017-08-11 00:00:00
ALAXXATR,55.93333333333333,0.6666666666666666,1.3934040047114251,1.5500588928150765,3.025912838633687,0.03415783274440518,0.1872791519434629,-0.017345443894324932,0.29231153449351327,128.20141342756185,RightTroll,2017-08-11 00:00:00
ALAXXATRT,6.0,0.0,0.0,2.0,0.0,0.16666666666666666,0.0,0.11875000000000001,0.3541666666666667,107.33333333333333,RightTroll,2017-07-22 00:00:00
ALBELITATRTS,6.0,0.0,0.0,2.0,0.0,0.16666666666666666,0.0,0.11875000000000001,0.3541666666666667,107.33333333333333,RightTroll,2017-07-22 00:00:00
ALBERTA_HAYNESS,0.5730994152046783,0.017543859649122806,0.16831683168316833,0.46534653465346537,49.0990099009901,0.04950495049504951,0.0,0.12393784021259269,0.46745638849599247,60.97029702970297,RightTroll,2015-11-11 00:00:00
ALBERTMORENMORE,1.48,1.9046153846153846,1.079090909090909,0.6509090909090909,364.4318181818182,0.05,0.07818181818181819,0.06783708371082306,0.30647027463277465,93.34818181818181,RightTroll,2016-01-29 00:00:00
ALBUQUERQUEON,18.82,0.006666666666666667,0.0010623229461756375,1.9961048158640227,109.47450424929178,0.010623229461756374,0.0339943342776204,0.02703669328979173,0.22090878859690827,103.0492209631728,NewsFeed,2017-01-01 00:00:00
ALDRICH420,0.6462882096069869,4.417758369723435,0.6475998850244323,1.1040528887611383,1279.3851681517679,0.04455303248059787,0.1006036217303823,0.03401551346139635,0.2953787350747684,107.46708824374821,RightTroll,2017-01-01 00:00:00
ALECMOOOOODY,0.7322314049586777,13.07603305785124,0.4196791955949246,0.762748384007661,850.520469236294,0.0390232224084271,0.052429973665310034,0.061965511055936895,0.33299933030355366,108.63215226238927,LeftTroll,2016-01-01 00:00:00
ALEESATRS,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.06931818181818182,0.2324915824915825,98.83333333333333,RightTroll,2017-07-25 00:00:00
ALEMICHLESS,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.19583333333333333,0.6000000000000001,116.0,RightTroll,2017-07-23 00:00:00
ALESISTRTT,6.0,0.0,0.0,2.0,0.0,0.16666666666666666,0.0,0.11875000000000001,0.3541666666666667,107.33333333333333,RightTroll,2017-07-22 00:00:00
ALESSIAWILLSON,18.0,0.0,0.0,2.0,0.0,0.0,0.1111111111111111,0.00041207978219696885,0.3044893378226712,106.97222222222223,RightTroll,2017-07-24 00:00:00
ALEXISFOXIE,0.40106951871657753,0.016042780748663103,1.8205128205128205,0.6025641025641025,47.32051282051282,0.038461538461538464,0.0,0.046524048867798866,0.39557428682428675,79.0,Fearmonger,2015-11-26 00:00:00
ALEXLOVESSHENNA,0.12359550561797752,0.011235955056179775,0.7083333333333334,0.20833333333333334,54.916666666666664,0.0,0.16666666666666666,0.06800820707070707,0.16755050505050506,53.958333333333336,RightTroll,2015-11-11 00:00:00
ALEXWARNINGU,0.2711864406779661,0.24858757062146894,1.1195652173913044,0.41304347826086957,58.75,0.06521739130434782,0.0,0.10840886544011545,0.3971979107848674,91.68478260869566,RightTroll,2016-01-29 00:00:00
ALEXXDRTRR,191.4,21.933333333333334,0.571875,0.8671875,4.170625,0.0578125,0.1303125,0.00880418780844806,0.2897389864692599,121.033125,RightTroll,2017-08-11 00:00:00
ALFREDBENBEN,0.01020408163265306,0.24489795918367346,0.64,0.96,82.44,0.08,0.04,0.1221000541125541,0.43109177489177486,96.0,RightTroll,2015-11-11 00:00:00
ALFREDTHREE,0.311787072243346,0.5399239543726235,0.9955357142857143,0.6205357142857143,219.48660714285714,0.044642857142857144,0.15625,0.0688216212937195,0.2688654213263589,97.33035714285714,RightTroll,2015-10-01 00:00:00
ALIISTRR,74.76190476190476,2.4285714285714284,1.272671190623072,1.5083281924737817,373.1221468229488,0.040715607649599014,0.11597779148673658,0.008657081977630635,0.3179399230387818,121.02899444787168,RightTroll,2017-07-29 00:00:00
ALIZASSHIELD,0.2084942084942085,0.10038610038610038,0.7125,0.55,78.9125,0.05,0.0,0.1869784955441694,0.42189759199134197,70.8625,RightTroll,2016-01-29 00:00:00
ALLBERRTOSS,54.8,7.8,1.2044728434504792,1.3503727369542067,0.663471778487753,0.05750798722044728,0.14909478168264112,-0.009456222148188441,0.308686304721981,119.71458998935037,RightTroll,2017-08-11 00:00:00
ALLFORPETERSONS,0.0,28.0,1.9642857142857142,0.0,153.0,0.10714285714285714,0.0,0.028341450216450213,0.15895562770562768,75.03571428571429,LeftTroll,2016-01-29 00:00:00
ALMOSTSAINTGIRL,0.6739130434782609,0.0,0.23655913978494625,0.41935483870967744,47.956989247311824,0.043010752688172046,0.010752688172043012,0.20177425658272433,0.42064876879393015,61.645161290322584,RightTroll,2015-11-17 00:00:00
ALTMANBELINDA,0.3069306930693069,0.15181518151815182,1.7841726618705036,0.30935251798561153,60.76258992805755,0.05755395683453238,0.1366906474820144,0.10136401856599137,0.4137202705368173,90.54676258992805,RightTroll,2016-01-29 00:00:00
ALW_ILL,0.11560693641618497,0.1329479768786127,2.0930232558139537,0.4418604651162791,30.348837209302324,0.0,0.0,0.0732235142118863,0.3183247200689061,84.97674418604652,RightTroll,2015-11-11 00:00:00
ALYSSABEDOLLA,0.12098765432098765,0.7308641975308642,1.008695652173913,0.28405797101449276,603.9217391304347,0.005797101449275362,0.02318840579710145,0.025148694501955372,0.2427143824372085,73.74782608695652,HashtagGamer,2016-01-18 00:00:00
AMALIA_PETTY,0.2838427947598253,0.09170305676855896,1.3255813953488371,0.1744186046511628,63.593023255813954,0.046511627906976744,0.03488372093023256,0.08409562820900031,0.37659275479042925,73.94186046511628,RightTroll,2016-01-29 00:00:00
AMAMCAMCAM,0.24152542372881355,0.11440677966101695,1.880952380952381,0.13095238095238096,75.9047619047619,0.03571428571428571,0.047619047619047616,0.009780844155844156,0.24050389095031952,80.0952380952381,RightTroll,2016-01-29 00:00:00
AMANDAVGREEN,1.2430806257521059,3.984356197352587,0.9523480662983426,0.2626611418047882,3376.0499539594844,0.016574585635359115,0.016574585635359115,0.04069463602533308,0.2532089025559905,74.98872007366482,HashtagGamer,2017-01-10 00:00:00
AMBAASTRT,6.0,0.0,0.0,2.0,0.0,0.16666666666666666,0.0,0.11875000000000001,0.3541666666666667,107.33333333333333,RightTroll,2017-07-22 00:00:00
AMBBERTHTT,38.0,0.0,0.013157894736842105,2.0,0.0,0.046052631578947366,0.10526315789473684,0.0016848203185322816,0.3772258139034455,105.47368421052632,RightTroll,2017-07-22 00:00:00
AMBERLINETR,122.91304347826087,7.086956521739131,0.8321070234113712,0.9963210702341138,317.7070234113712,0.030100334448160536,0.09297658862876254,0.003574107275110621,0.32562462549218407,121.62441471571907,RightTroll,2017-07-27 00:00:00
AMBERRPAR,99.27272727272727,6.818181818181818,1.091688089117395,1.2759211653813196,39.10025706940874,0.04627249357326478,0.14138817480719795,-0.015242630249324771,0.2983246175180623,125.10111396743787,RightTroll,2017-08-10 00:00:00
AMCONVOICE,1.8116883116883118,0.5909090909090909,0.34054054054054056,0.7243243243243244,1017.418918918919,0.07027027027027027,0.15675675675675677,0.08064945215101464,0.39988065760565766,140.22432432432433,RightTroll,2018-01-10 00:00:00
AMELCREECH,0.16317991631799164,0.029288702928870293,2.0434782608695654,0.043478260869565216,72.45652173913044,0.021739130434782608,0.043478260869565216,0.0459568511198946,0.3040651075977163,83.8695652173913,RightTroll,2015-11-11 00:00:00
AMELIEBALDWIN,1.8492063492063493,44.792328042328045,0.8475085788831854,0.8698562150818184,2494.991321857009,0.05280621649981566,0.11207850032613936,0.044292806542476346,0.3104536592316723,120.26286832477808,RightTroll,2017-01-01 00:00:00
AMELINAASTR,64.72727272727273,9.0,1.217016029593095,1.3551171393341555,34.81997533908755,0.059186189889025895,0.15413070283600494,-0.01459615884043975,0.30291013537314404,121.46979038224414,RightTroll,2017-08-11 00:00:00
AMERICANALBERT,0.91,1.175,1.474820143884892,0.6714628297362111,422.83693045563547,0.05275779376498801,0.12949640287769784,0.06945859618221728,0.3245401081732017,104.12230215827338,RightTroll,2015-11-13 00:00:00
AMIISTRS,70.45454545454545,2.6363636363636362,1.4029850746268657,1.5422885572139304,25.497512437810947,0.0472636815920398,0.1256218905472637,-0.0227171584993802,0.3134321156662575,121.77363184079601,RightTroll,2017-08-10 00:00:00
AMIRAHPOPE,0.1881918819188192,0.04059040590405904,1.064516129032258,0.3548387096774194,71.96774193548387,0.016129032258064516,0.03225806451612903,0.02756016385048644,0.2564260112647209,72.51612903225806,LeftTroll,2016-01-29 00:00:00
AMIYAHSAMUELS,0.155893536121673,0.532319391634981,1.5414364640883977,0.16022099447513813,152.02209944751382,0.0718232044198895,0.027624309392265192,0.06890093715369958,0.3056594955075618,82.77900552486187,RightTroll,2016-01-29 00:00:00
AMYMUSICLL,0.2127659574468085,0.1347517730496454,1.2244897959183674,0.22448979591836735,73.44897959183673,0.061224489795918366,0.10204081632653061,0.07632515939276144,0.3044195600318049,83.26530612244898,RightTroll,2015-11-11 00:00:00
AMYYSLEGENTR,105.72727272727273,2.3636363636363638,0.8830950378469302,0.968040370058873,28.111017661900757,0.051303616484440706,0.12111017661900757,-0.014112047734839999,0.290960920640273,109.59125315391086,RightTroll,2017-08-10 00:00:00
AMYYSSTS,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0375,0.2833333333333334,102.66666666666667,RightTroll,2017-07-22 00:00:00
AMYYTHOSSMA,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.06931818181818182,0.2324915824915825,98.83333333333333,RightTroll,2017-07-25 00:00:00
ANAAISLEC,181.8181818181818,38.27272727272727,0.802147872779843,0.9814126394052045,84.13589425857084,0.03965303593556382,0.11193721602643536,0.006103543835635752,0.2771773761829524,121.5266418835192,RightTroll,2017-08-11 00:00:00
ANAALESSIS,120.0,5.090909090909091,0.5886627906976745,1.157703488372093,55.06831395348837,0.06177325581395349,0.16424418604651161,-0.017046419233692125,0.31550673715281274,125.23691860465117,RightTroll,2017-08-11 00:00:00
ANASTASSITR,24.636363636363637,2.0,0.9010238907849829,1.6450511945392492,39.48122866894198,0.06143344709897611,0.1296928327645051,-0.02561035349431254,0.30973965848965845,118.45733788395904,RightTroll,2017-08-11 00:00:00
ANCARICTRS,22.454545454545453,2.3636363636363638,0.63003663003663,1.3772893772893773,65.47252747252747,0.05860805860805861,0.12454212454212454,-0.014752653513814233,0.28799315543363163,120.50549450549451,RightTroll,2017-08-11 00:00:00
ANDEERLWR,55.0,4.0,0.8582434514637904,1.534668721109399,15.057010785824344,0.060092449922958396,0.12326656394453005,-0.022321086256949122,0.2886760165304079,118.15870570107859,RightTroll,2017-08-11 00:00:00
ANDIOSMARRTRUMP,42.5,0.0,0.004152249134948097,1.8166089965397925,748.078892733564,0.05467128027681661,0.1453287197231834,-0.017326108756039554,0.297610626141768,110.43737024221453,RightTroll,2017-06-10 00:00:00
ANDREWHEDDD,0.35384615384615387,0.38461538461538464,1.6875,0.3958333333333333,6.895833333333333,0.125,0.0,0.04734375,0.27125443422318424,97.14583333333333,RightTroll,2016-01-29 00:00:00
ANDRISNABRT,70.81818181818181,2.6363636363636362,0.7698019801980198,1.5371287128712872,35.148514851485146,0.04702970297029703,0.125,-0.02353979082804114,0.3129943329154344,119.1980198019802,RightTroll,2017-08-10 00:00:00
ANDRREETRT,47.45454545454545,1.5454545454545454,1.0111317254174397,2.0,22.051948051948052,0.03339517625231911,0.14842300556586271,-0.03750769494797788,0.30503454011802805,117.73098330241187,RightTroll,2017-08-10 00:00:00
ANDYDREWDANIELS,0.9604430379746836,1.9699367088607596,0.9692224622030238,0.2602591792656587,1586.3617710583153,0.01511879049676026,0.018898488120950324,0.04167080781295988,0.25028554058832136,73.6074514038877,HashtagGamer,2017-01-10 00:00:00
ANDYHASHTAGGER,6.300387596899225,11.71124031007752,0.9562083064342587,0.3644286636539703,20177.825048418334,0.015493867010974823,0.025285130191521413,0.03965379001972798,0.26724425503910926,73.94243598020228,HashtagGamer,2016-01-10 00:00:00
ANEELSSTRT,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0375,0.2833333333333334,102.66666666666667,RightTroll,2017-07-22 00:00:00
ANFINRUDSADIE,0.09047619047619047,0.03333333333333333,0.4230769230769231,0.2692307692307692,61.84615384615385,0.038461538461538464,0.11538461538461539,0.07891483516483519,0.30908882783882785,71.07692307692308,RightTroll,2016-01-15 00:00:00
ANFRAIZER,0.07317073170731707,0.1951219512195122,1.0454545454545454,0.5454545454545454,76.72727272727273,0.022727272727272728,0.0,0.1487634393174166,0.3695611417202326,91.8409090909091,RightTroll,2015-12-05 00:00:00
ANGEELISHET,32.0,8.5,0.9382716049382716,1.5679012345679013,0.654320987654321,0.012345679012345678,0.1111111111111111,0.03740939487467265,0.36631259686815243,106.11111111111111,RightTroll,2017-08-08 00:00:00
ANGEELISTR,78.9090909090909,5.0,0.6630552546045504,1.38136511375948,36.932827735644636,0.03683640303358613,0.12134344528710726,0.02144534382870651,0.3170386095386095,116.6771397616468,RightTroll,2017-08-11 00:00:00
ANGELISTRR,19.545454545454547,3.6363636363636362,0.8705882352941177,1.4392156862745098,7.341176470588235,0.043137254901960784,0.13333333333333333,-0.009077251270878725,0.3033825415688161,113.47058823529412,RightTroll,2017-08-11 00:00:00
ANGELITHSS,18.0,4.6,0.9026548672566371,1.6371681415929205,2.6194690265486726,0.09734513274336283,0.13274336283185842,-0.01273888472245168,0.30577165459908817,114.85840707964601,RightTroll,2017-08-11 00:00:00
ANGELOENOUGH,0.19230769230769232,0.23076923076923078,1.393939393939394,0.21212121212121213,95.72727272727273,0.030303030303030304,0.030303030303030304,0.08081529581529583,0.27697691197691204,83.78787878787878,RightTroll,2015-11-11 00:00:00
ANGISDOOYL,47.63636363636363,3.727272727272727,0.479646017699115,1.0300884955752212,26.03008849557522,0.0743362831858407,0.13097345132743363,-0.008508611717682515,0.30410062381080083,128.38230088495575,RightTroll,2017-08-11 00:00:00
ANGTHEESTR,57.0,2.909090909090909,1.0091047040971168,1.6874051593323216,22.685887708649467,0.03490136570561457,0.1441578148710167,-0.01880266799023912,0.2968577421005342,119.06525037936267,RightTroll,2017-08-10 00:00:00
ANG__BOWERS,0.18518518518518517,0.024691358024691357,1.3235294117647058,0.14705882352941177,80.26470588235294,0.0,0.029411764705882353,0.13403149138443257,0.3171704793028323,76.70588235294117,RightTroll,2015-11-11 00:00:00
ANIIANTRS,64.22368421052632,4.131578947368421,0.3422521655437921,1.0621751684311838,761.037728585178,0.03695861405197305,0.11164581328200192,0.006960439549533631,0.29747163962743844,105.11684311838306,RightTroll,2017-10-01 00:00:00
ANISACRRUTR,48.09090909090909,1.8181818181818181,0.9344262295081968,1.7540983606557377,20.453551912568305,0.030965391621129327,0.1621129326047359,-0.032511983669201334,0.3053177165882084,115.34972677595628,RightTroll,2017-08-10 00:00:00
ANISILOPE,68.81818181818181,6.818181818181818,0.5769230769230769,1.3822115384615385,27.49158653846154,0.051682692307692304,0.15504807692307693,-0.01866949476944219,0.3437597772153061,120.87740384615384,RightTroll,2017-08-10 00:00:00
ANISSNOVOTR,12.818181818181818,1.5454545454545454,0.9936708860759493,1.9367088607594938,23.531645569620252,0.06329113924050633,0.1518987341772152,-0.03620769174566643,0.2814567464883921,118.13924050632912,RightTroll,2017-08-11 00:00:00
ANITABR1994,0.08771929824561403,0.24561403508771928,1.2894736842105263,0.8947368421052632,42.68421052631579,0.0,0.0,0.2060087719298246,0.5312395572263994,69.28947368421052,RightTroll,2015-10-12 00:00:00
ANITALOVEHEART,0.42857142857142855,0.20408163265306123,2.306451612903226,0.06451612903225806,58.67741935483871,0.03225806451612903,0.1774193548387097,0.0021224049248242797,0.26232259228226973,89.14516129032258,RightTroll,2016-01-29 00:00:00
